recorded_time,agg_level,product_type,country,year,quarter,month,brand,total_market_size_count,market_share_count_pct
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Altra Running,59,1.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Anta Sports,64,1.28
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,K-Swiss,53,1.06
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Timberland,28,0.5599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Merrell,55,1.1
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Mizuno,42,0.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Kappa,44,0.88
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Lacoste,23,0.4599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Vans,45,0.8999999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Xero Shoes,37,0.74
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Cariuma,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Autry,31,0.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Fila,30,0.6
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Diadora,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Champion,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,AND1,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Arc'teryx,17,0.3399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Spira,21,0.42
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Keds,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Allbirds,33,0.66
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,British Knights,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Macbeth Footwear,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,KangaROOs,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Athletic Propulsion Labs,13,0.26
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Heelys,8,0.16
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Topo Athletic,10,0.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Craft,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Wilson Sporting Goods,11,0.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,La Sportiva,4,0.08
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,May,Li-Ning,4,0.08
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Nike,624,12.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Adidas,381,7.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Hoka One One,558,11.16
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,On,458,9.16
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Skechers,293,5.86
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Jordan Brand,210,4.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,New Balance,175,3.5000000000000004
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Under Armour,215,4.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,VEJA,142,2.8400000000000003
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Asics,219,4.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Puma,268,5.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Converse,112,2.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Salomon,90,1.7999999999999998
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Reebok,91,1.82
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Saucony,172,3.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Brooks Sports,115,2.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Lululemon,55,1.1
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,The North Face,55,1.1
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Altra Running,75,1.5
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Anta Sports,61,1.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,K-Swiss,44,0.88
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Timberland,37,0.74
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Merrell,34,0.6799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Mizuno,34,0.6799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Kappa,39,0.7799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Lacoste,42,0.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Vans,31,0.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Xero Shoes,43,0.86
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Cariuma,31,0.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Autry,28,0.5599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Fila,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Diadora,21,0.42
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Champion,11,0.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,AND1,30,0.6
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Arc'teryx,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Spira,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Keds,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Allbirds,24,0.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,British Knights,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Macbeth Footwear,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,KangaROOs,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Athletic Propulsion Labs,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Heelys,9,0.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Topo Athletic,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Craft,8,0.16
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Wilson Sporting Goods,6,0.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,La Sportiva,13,0.26
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Li-Ning,6,0.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Nike,622,12.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Adidas,359,7.180000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Hoka One One,542,10.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,On,443,8.86
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Skechers,310,6.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Jordan Brand,202,4.04
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,New Balance,164,3.28
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Under Armour,205,4.1000000000000005
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,VEJA,170,3.4000000000000004
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Asics,220,4.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Puma,266,5.319999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Converse,120,2.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Salomon,88,1.76
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Reebok,86,1.72
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Saucony,181,3.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Brooks Sports,131,2.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Lululemon,67,1.34
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,The North Face,63,1.26
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Altra Running,57,1.14
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Anta Sports,52,1.04
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,K-Swiss,42,0.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Timberland,38,0.76
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Merrell,41,0.8200000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Mizuno,41,0.8200000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Kappa,36,0.72
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Lacoste,34,0.6799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Vans,28,0.5599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Xero Shoes,34,0.6799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Cariuma,28,0.5599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Autry,32,0.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Fila,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Diadora,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Champion,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,AND1,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Arc'teryx,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Spira,27,0.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Keds,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Allbirds,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,British Knights,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Macbeth Footwear,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,KangaROOs,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Athletic Propulsion Labs,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Heelys,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Topo Athletic,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Craft,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Wilson Sporting Goods,5,0.1
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,La Sportiva,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Li-Ning,6,0.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Nike,604,12.08
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Adidas,405,8.1
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Hoka One One,549,10.98
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,On,456,9.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Skechers,274,5.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Jordan Brand,219,4.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,New Balance,151,3.02
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Under Armour,217,4.34
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,VEJA,163,3.26
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Asics,230,4.6
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Puma,261,5.220000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Converse,123,2.46
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Salomon,82,1.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Reebok,69,1.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Saucony,168,3.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Brooks Sports,122,2.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Lululemon,49,0.98
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,The North Face,56,1.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Altra Running,71,1.4200000000000002
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Anta Sports,65,1.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,K-Swiss,50,1.0
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Timberland,30,0.6
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Merrell,40,0.8
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Mizuno,46,0.92
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Kappa,46,0.92
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Lacoste,25,0.5
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Vans,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Xero Shoes,34,0.6799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Cariuma,36,0.72
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Autry,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Fila,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Diadora,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Champion,23,0.4599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,AND1,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Arc'teryx,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Spira,24,0.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Keds,28,0.5599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Allbirds,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,British Knights,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Macbeth Footwear,17,0.3399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,KangaROOs,17,0.3399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Athletic Propulsion Labs,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Heelys,10,0.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Topo Athletic,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Craft,6,0.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Wilson Sporting Goods,11,0.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,La Sportiva,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Li-Ning,6,0.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Nike,625,12.5
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Adidas,391,7.82
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Hoka One One,544,10.88
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,On,448,8.959999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Skechers,288,5.76
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Jordan Brand,203,4.06
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,New Balance,153,3.06
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Under Armour,214,4.279999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,VEJA,159,3.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Asics,219,4.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Puma,240,4.8
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Converse,122,2.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Salomon,83,1.66
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Reebok,95,1.9
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Saucony,157,3.14
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Brooks Sports,122,2.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Lululemon,57,1.14
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,The North Face,72,1.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Altra Running,78,1.5599999999999998
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Anta Sports,61,1.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,K-Swiss,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Timberland,43,0.86
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Merrell,38,0.76
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Mizuno,48,0.96
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Kappa,44,0.88
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Lacoste,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Vans,32,0.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Xero Shoes,38,0.76
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Cariuma,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Autry,35,0.7000000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Fila,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Diadora,32,0.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Champion,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,AND1,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Arc'teryx,23,0.4599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Spira,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Keds,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Allbirds,24,0.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,British Knights,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Macbeth Footwear,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,KangaROOs,10,0.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Athletic Propulsion Labs,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Heelys,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Topo Athletic,17,0.3399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Craft,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Wilson Sporting Goods,9,0.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,La Sportiva,8,0.16
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Li-Ning,8,0.16
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Nike,653,13.06
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Adidas,392,7.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Hoka One One,518,10.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,On,445,8.9
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Skechers,254,5.08
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Jordan Brand,216,4.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,New Balance,173,3.46
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Under Armour,219,4.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,VEJA,189,3.78
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Asics,192,3.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Puma,251,5.0200000000000005
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Converse,139,2.78
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Salomon,85,1.7000000000000002
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Reebok,78,1.5599999999999998
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Saucony,174,3.4799999999999995
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Brooks Sports,98,1.96
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Lululemon,61,1.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,The North Face,61,1.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Altra Running,61,1.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Anta Sports,66,1.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,K-Swiss,46,0.92
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Timberland,52,1.04
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Merrell,38,0.76
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Mizuno,32,0.64
