recorded_time,agg_level,product_type,country,year,quarter,month,brand,total_market_size_rev,market_share_rev_pct,average_unit_price,market_share_unit_sold,market_share_unit_pct
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,KangaROOs,891269.3319910623,0.0717890023085729,126.41,7050.623621478224,0.0761288709977172
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Cariuma,853548.3341027116,0.0687506919939579,127.84,6676.692225459258,0.0720913593479951
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Craft,595475.4121175105,0.0479637122032502,132.92,4479.9534465656825,0.0483721463971541
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Heelys,556601.6918981434,0.0448325536517306,74.92,7429.280457796895,0.0802174054298621
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Kappa,549120.2406958812,0.0442299457773737,125.91,4361.212300022883,0.0470900428680789
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Topo Athletic,414543.1135842903,0.0333901722744389,146.93,2821.364687839721,0.0304635901572963
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Autry,323931.0688014349,0.0260916508751115,116.0,2792.5092138054733,0.030152024148633
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Altra Running,307511.29801130394,0.0247690888606353,162.64,1890.7482661787008,0.0204152906994768
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Arc'teryx,208495.45211658927,0.0167936671397495,175.45,1188.3468345203155,0.0128311349070106
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Xero Shoes,169616.35322922652,0.0136620753530727,143.07,1185.548006075533,0.0128009146511784
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,September,Lacoste,83104.38930434392,0.0066938028511474,132.92,625.2211052087265,0.0067508038180466
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Nike,282573152.28653574,23.000000000000007,147.1,1920959.56686972,20.98315200943892
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Skechers,120400734.45252392,9.800000000000002,112.02,1074814.62642853,11.740485889075302
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Jordan Brand,110694960.96094292,9.010000000000003,175.52,630668.6472250622,6.8889612881728
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Hoka One One,88457682.45491554,7.200000000000002,162.58,544087.1106834514,5.943208148025304
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Under Armour,84403372.00906524,6.870000000000003,139.35,605693.3764554377,6.616149766226035
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Adidas,74943314.30208123,6.100000000000002,162.1,462327.6638006245,5.050127975106519
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Asics,73714735.37909628,6.000000000000002,131.61,560099.8053270745,6.1181190683709055
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,New Balance,65728972.37969419,5.350000000000002,126.05,521451.5857175263,5.695954291481395
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Puma,61428946.14924691,5.000000000000003,130.16,471949.4940784182,5.155229785061303
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Saucony,61428946.14924691,5.000000000000003,142.74,430355.514566673,4.7008876896705845
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Converse,43000262.30447284,3.5000000000000018,74.84,574562.5641965906,6.276099628226957
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Brooks Sports,43000262.30447284,3.5000000000000018,137.74,312184.2769309775,3.4100718467874658
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,On,43000262.30447284,3.5000000000000018,157.74,272602.14469679754,2.9777056940313527
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Vans,20885841.69074395,1.7000000000000008,67.98,307235.0940091784,3.356010606060855
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Allbirds,12285789.22984938,1.0000000000000004,110.81,110872.5677271851,1.2110905312220543
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Reebok,2843031.973316509,0.2314081676095434,116.61,24380.687533800778,0.2663167312001366
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Salomon,2669044.288581911,0.2172464657050472,131.61,20279.95052489865,0.2215232907277058
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Merrell,2472440.1975785554,0.201243904752293,123.39,20037.605945202653,0.2188760964597332
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Fila,2402000.7093298524,0.1955104930087833,89.76,26760.25745688338,0.2923094060457064
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,La Sportiva,2131409.9500550777,0.1734857981184175,176.61,12068.455637025523,0.1318269491551724
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Mizuno,2035333.3101114635,0.1656656541987914,149.03,13657.20532853428,0.1491812843826448
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Timberland,1997604.783460652,0.162594746343792,150.97,13231.79958574983,0.1445344643659798
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Keds,1910582.281885522,0.1555115626795549,65.32,29249.575656545043,0.31950089049141
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,The North Face,1901651.94149158,0.1547846789420213,149.76,12697.996404190568,0.1387035903096183
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Champion,1845745.8217487,0.1502342085817574,93.87,19662.78706454352,0.2147818501858803
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Diadora,1634484.5819747532,0.1330386311693865,127.74,12795.401455885029,0.1397675715830621
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Wilson Sporting Goods,1512323.8880904955,0.1230953795313511,140.86,10736.3615511181,0.1172761313360247
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Lululemon,1451167.3215536964,0.1181175498296813,152.9,9490.95697549834,0.103672246082956
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Li-Ning,1421813.13678807,0.115728270295705,129.03,11019.244646888865,0.1203661385916856
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Anta Sports,1315310.1206172802,0.1070594730228337,135.24,9725.747712343094,0.1062369277173799
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Athletic Propulsion Labs,1279524.2950634437,0.1041466910367247,166.45,7687.139051147153,0.0839686633752318
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Macbeth Footwear,1235373.6629334013,0.1005530568546589,123.15,10031.454835025588,0.1095762478864494
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,K-Swiss,1222034.0736185163,0.0994672829523625,120.97,10101.959771997324,0.1103463920557536
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,AND1,1220535.442611423,0.0993453021028578,84.52,14440.788483334398,0.1577405714872659
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,VEJA,1195904.6335050834,0.0973404810331216,154.11,7760.07159499762,0.0847653249398181
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,British Knights,1120690.6606206186,0.0912184508177793,92.42,12126.06211448408,0.1324562000223371
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Spira,912064.9034717366,0.0742373881244679,131.61,6930.057772750828,0.0756988633117265
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,KangaROOs,881984.551384298,0.0717890023085729,126.55,6969.455167003541,0.076129211522401
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Cariuma,844656.5112440607,0.0687506919939579,127.98,6599.910230067672,0.0720925739378423
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Craft,589272.058810287,0.0479637122032502,133.06,4428.619110253172,0.048374983828408
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Heelys,550803.3048010769,0.0448325536517306,75.0,7344.044064014359,0.0802209456237253
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Kappa,543399.7914684798,0.0442299457773737,126.05,4310.986048936769,0.0470900466285272
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Topo Athletic,410224.6189121168,0.0333901722744389,147.1,2788.7465595657154,0.0304622200198219
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Autry,320556.52331043605,0.0260916508751115,116.13,2760.324836910669,0.0301517619877391
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Altra Running,304307.80515717657,0.0247690888606353,162.82,1868.982957604573,0.0204153976891733
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Arc'teryx,206323.45487521,0.0167936671397495,175.65,1174.6282657284942,0.0128307768052237
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Xero Shoes,167849.37823017137,0.0136620753530727,143.23,1171.8870224825205,0.0128008334765263
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,October,Lacoste,82238.65097536292,0.0066938028511474,133.06,618.056898958086,0.0067511998091938
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Nike,280713027.85342604,23.00000000000001,122.87,2284634.3928821194,20.98302777855677
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Skechers,119608159.69406848,9.800000000000002,93.56,1278411.283604836,11.7414583094236
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Jordan Brand,109966277.43301605,9.010000000000003,146.61,750059.8692655073,6.888860257646864
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Hoka One One,87875382.63237683,7.200000000000002,135.8,647094.1283680178,5.943180280043911
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Under Armour,83847760.9283929,6.870000000000003,116.4,720341.5887318978,6.61591527007666
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Adidas,74449976.95243038,6.100000000000002,135.4,549852.1192941682,5.050069424321737
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Asics,73229485.5269807,6.000000000000002,109.93,666146.5071134422,6.118165211422141
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,New Balance,65296291.2615578,5.350000000000002,105.29,620156.6270449025,5.695775119590738
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Puma,61024571.27248392,5.000000000000003,108.72,561300.3244341789,5.155214478259413
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Saucony,61024571.27248392,5.000000000000003,119.23,511822.2869452648,4.700787705077274
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Converse,42717199.89073875,3.5000000000000018,62.51,683365.8597142657,6.276314872075739
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Brooks Sports,42717199.89073876,3.500000000000002,115.05,371292.4805800848,3.4101038040282874
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,On,42717199.89073876,3.500000000000002,131.76,324204.6136212717,2.977629346185902
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Vans,20748354.23264453,1.7000000000000004,56.79,365352.249210152,3.3555462607142728
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Allbirds,12204914.25449678,1.0000000000000002,92.55,131873.7358670641,1.2111829672098613
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Reebok,2824316.843464697,0.2314081676095434,97.4,28997.09284871352,0.266321301402793
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Salomon,2651474.486022576,0.2172464657050472,109.93,24119.66238535956,0.2215249614635054
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Merrell,2456164.601741853,0.201243904752293,103.06,23832.37533225163,0.2188863982717035
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Fila,2386188.803026593,0.1955104930087833,74.97,31828.582139877188,0.2923268708874675
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,La Sportiva,2117379.2904082253,0.1734857981184175,147.52,14353.167641053587,0.1318254317893608
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Mizuno,2021935.1044113643,0.1656656541987914,124.48,16243.051931325228,0.1491829112550365
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Timberland,1984454.937357636,0.162594746343792,126.1,15737.152556365076,0.1445365220248753
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Keds,1898005.2880867687,0.1555115626795549,54.56,34787.48695173697,0.3195026772461538
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,The North Face,1889133.734397184,0.1547846789420213,125.09,15102.1962938459,0.1387048209281406
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Champion,1833595.633832533,0.1502342085817574,78.41,23384.716666656463,0.2147749158197366
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Diadora,1623725.0859579856,0.1330386311693865,106.7,15217.667159868655,0.1397653531502407
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Wilson Sporting Goods,1502368.552304879,0.1230953795313511,117.66,12768.728134496678,0.1172732836281028
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Lululemon,1441614.5676225116,0.1181175498296813,127.72,11287.30478877632,0.1036672785220347
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Li-Ning,1412453.615780306,0.115728270295705,107.78,13104.969528486788,0.1203614637467145
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Anta Sports,1306651.6883752963,0.1070594730228337,112.96,11567.383926835131,0.1062396412389719
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Athletic Propulsion Labs,1271101.4339927938,0.1041466910367247,139.03,9142.641401084613,0.0839698023832735
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Macbeth Footwear,1227241.4369386523,0.100553056854659,102.86,11931.18254849944,0.1095809183413238
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,K-Swiss,1213989.6595613544,0.0994672829523625,101.04,12014.94120706012,0.1103501925257399
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,AND1,1212500.8937524585,0.0993453021028578,70.59,17176.666578162036,0.1577576145555199
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,VEJA,1188032.2245007197,0.0973404810331216,128.73,9228.868364023305,0.0847617464966249
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,British Knights,1113313.3706590286,0.0912184508177793,77.2,14421.157651023686,0.1324498801791389
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Spira,906060.956536929,0.0742373881244679,109.93,8242.162799389875,0.0756994342349938
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,KangaROOs,876178.6175920047,0.0717890023085729,105.71,8288.512133118955,0.0761251256980064
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Cariuma,839096.3007235753,0.0687506919939579,106.9,7849.357350080218,0.0720917464228379
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Craft,585392.9947680301,0.0479637122032502,111.15,5266.693610148719,0.0483714937791362
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Heelys,547177.4731294992,0.0448325536517306,62.65,8733.878262242606,0.0802155525462343
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Kappa,539822.695693888,0.0442299457773737,105.29,5127.008221995327,0.0470885653644135
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Topo Athletic,407524.1895524025,0.0333901722744389,122.87,3316.710259236612,0.0304620396680585
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Autry,318446.3616890029,0.0260916508751116,97.0,3282.9521823608547,0.0301519915189798
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Altra Running,302304.6057060664,0.0247690888606353,136.0,2222.827983132841,0.0204153721323393
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Arc'teryx,204965.26745920305,0.0167936671397495,146.71,1397.0776869961355,0.0128313396692152
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Xero Shoes,166744.45822272627,0.0136620753530727,119.63,1393.834809184371,0.0128015557373008
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,November,Lacoste,81697.28983476122,0.0066938028511474,111.15,735.0183520896196,0.0067507127388505
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Nike,381821072.12306535,23.000000000000007,113.02,3378349.6029292634,20.983489957435225
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Skechers,162688978.55678436,9.800000000000002,86.07,1890193.7789797185,11.740307203386235
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Jordan Brand,149574254.77516606,9.010000000000003,134.86,1109107.6284677892,6.888851515985614
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Hoka One One,119526596.49069872,7.200000000000002,124.92,956825.1400151995,5.942999711788822
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Under Armour,114048294.15154172,6.870000000000003,107.07,1065175.064458221,6.615979071138627
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Adidas,101265588.69350864,6.100000000000002,124.54,813116.9800345965,5.050404484480247
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Asics,99605497.07558228,6.000000000000003,101.12,985022.7163328944,6.118139537156017
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,New Balance,88814901.55906087,5.350000000000002,96.85,917035.6381937108,5.695860513655323
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Puma,83004580.89631857,5.000000000000003,100.01,829962.8126819175,5.155036746302173
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Saucony,83004580.89631857,5.000000000000003,109.67,756857.6720736625,4.700968587559773
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Converse,58103206.627423,3.5000000000000018,57.5,1010490.5500421392,6.276324478232629
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Brooks Sports,58103206.627423,3.5000000000000018,105.83,549023.9688880563,3.410078970975869
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,On,58103206.627423,3.5000000000000018,121.2,479399.3946157013,2.9776291872803324
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Vans,28221557.50474831,1.7000000000000004,52.23,540332.328254802,3.356093748788269
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Allbirds,16600916.179263713,1.0000000000000004,85.14,194983.74652647067,1.2110764035651405
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Reebok,3841587.593683038,0.2314081676095434,89.6,42874.86153664105,0.2663028792817836
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Salomon,3606490.367410776,0.2172464657050472,101.12,35665.450627084414,0.2215240318562429
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Merrell,3340833.194380545,0.201243904752293,94.8,35240.856480807444,0.2188868071602956
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Fila,3245653.306605336,0.1955104930087834,68.96,47065.73820483376,0.2923331096651702
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,La Sportiva,2880023.192856516,0.1734857981184175,135.7,21223.457574476903,0.1318224166290978
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Mizuno,2750201.639137024,0.1656656541987914,114.51,24017.13072340428,0.1491743841146551
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Timberland,2699221.755241936,0.162594746343792,115.99,23271.159196844004,0.1445410311832303
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Keds,2581634.416949605,0.1555115626795549,50.19,51437.22687686003,0.3194851511735356
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,The North Face,2569567.48095074,0.1547846789420213,115.06,22332.413357819747,0.1387103250098165
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Champion,2494025.503923775,0.1502342085817574,72.12,34581.60709822206,0.2147920998550092
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Diadora,2208563.1646469664,0.1330386311693865,98.15,22501.917113061296,0.1397631409595852
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Wilson Sporting Goods,2043496.0776546143,0.1230953795313512,108.23,18881.05033405354,0.1172733365803577
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Lululemon,1960859.5440225443,0.1181175498296813,117.48,16691.007354635207,0.1036706162387062
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Li-Ning,1921195.314750173,0.115728270295705,99.14,19378.60918650568,0.120363757173481
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Anta Sports,1777285.3378482065,0.1070594730228337,103.91,17104.083705593366,0.1062363019967666
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Athletic Propulsion Labs,1728930.4882483424,0.1041466910367247,127.89,13518.887233156169,0.083968051810466
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Macbeth Footwear,1669272.8684129317,0.100553056854659,94.62,17641.86079489465,0.1095765247324207
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,K-Swiss,1651248.0268712768,0.0994672829523625,92.94,17766.817590609822,0.1103526521248401
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,AND1,1649223.0330131731,0.0993453021028578,64.94,25396.10460445293,0.1577394197046546
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,VEJA,1615941.166480061,0.0973404810331216,118.41,13646.99912575003,0.084763776033128
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,British Knights,1514309.856028244,0.0912184508177793,71.01,21325.3042674024,0.1324550033384031
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Spira,1232408.6576217597,0.0742373881244679,101.12,12187.585617303794,0.0756991165699172
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,KangaROOs,1191763.2099175889,0.0717890023085729,97.23,12257.155301013976,0.0761312254192231
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Cariuma,1141324.475058073,0.0687506919939579,98.33,11607.0830373037,0.0720935187220405
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Craft,796241.5659324852,0.0479637122032502,102.24,7787.965237993791,0.0483723443596843
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Heelys,744261.4652747238,0.0448325536517306,57.62,12916.72102177584,0.0802278975534139
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Kappa,734257.6224635596,0.0442299457773737,96.85,7581.39000994899,0.0470892713410203
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Topo Athletic,554307.4511391353,0.0333901722744389,113.02,4904.507619351754,0.0304627106346835
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Autry,433145.30915634014,0.0260916508751116,89.23,4854.256518618628,0.030150592709804
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Altra Running,411189.5680121426,0.0247690888606354,125.1,3286.887034469566,0.0204154007682372
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Arc'teryx,278790.26052943704,0.0167936671397495,134.95,2065.87818102584,0.0128315121760203
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Xero Shoes,226802.9677711448,0.0136620753530727,110.05,2060.908385017217,0.0128006439483664
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q4,December,Lacoste,111123.26005241594,0.0066938028511474,102.24,1086.8863463655707,0.0067508314456444
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Nike,848893258.5807104,23.000000000000007,,6098177.214701768,20.98344187760297
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Skechers,361702344.9604766,9.800000000000002,,3412125.068606067,11.740906427513352
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Jordan Brand,332544706.94835657,9.010000000000003,,2001995.8254421896,6.8887409406688445
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Hoka One One,265740498.3383093,7.200000000000002,,1727197.0220606,5.943175648651592
